ConditionID,ConditionName,ConceptID,PrimaryTerm
5048,BipolarDisorder,767631007,"Bipolar disorder, most recent episode depression"
5048,BipolarDisorder,767632000,"Bipolar disorder, most recent episode manic"
5048,BipolarDisorder,767633005,"Bipolar affective disorder, most recent episode mixed"
5048,BipolarDisorder,767635003,"Bipolar I disorder, most recent episode manic"
5048,BipolarDisorder,767636002,"Bipolar I disorder, most recent episode depression"
5048,BipolarDisorder,789061003,Rapid cycling bipolar II disorder
5048,BipolarDisorder,2.61E+11,Severe depressed bipolar I disorder
5048,BipolarDisorder,2.71E+11,Severe mixed bipolar I disorder
5048,BipolarDisorder,2.3741E+13,Severe manic bipolar I disorder
5048,BipolarDisorder,6.1771E+13,"Bipolar II disorder, most recent episode rapid cycling"
5048,BipolarDisorder,1.33091E+14,Rapid cycling bipolar I disorder
5048,BipolarDisorder,4.17731E+14,"[X]Bipolar affective disorder, unspecified"
5048,BipolarDisorder,4.19271E+14,[X] (Bipolar affective disorders: [bipolar II] or [other]) or (recurrent manic episodes)
5048,BipolarDisorder,4.26091E+14,[X]Other bipolar affective disorders
5048,BipolarDisorder,4.31661E+14,"[X]Bipolar affective disorder, current episode manic with psychotic symptoms"
5048,BipolarDisorder,4.43561E+14,"[X]Bipolar affective disorder, current episode manic without psychotic symptoms"
5048,BipolarDisorder,4.54161E+14,"[X]Bipolar affective disorder, currently in remission"
5048,BipolarDisorder,4.65911E+14,"[X]Bipolar affective disorder, current episode severe depression without psychotic symptoms"
5048,BipolarDisorder,4.67121E+14,"[X]Bipolar affective disorder, current episode mild or moderate depression"
5048,BipolarDisorder,5.30301E+14,"Bipolar affective disorder, currently manic, severe, without mention of psychosis"
5048,BipolarDisorder,5.30311E+14,"Bipolar affective disorder, currently depressed, severe, without mention of psychosis"
5048,BipolarDisorder,6.02481E+14,"Mixed bipolar affective disorder, NOS"
5048,BipolarDisorder,6.13511E+14,"Bipolar affective disorder, currently depressed, NOS"
5048,BipolarDisorder,6.13581E+14,"Mixed bipolar affective disorder, unspecified"
5048,BipolarDisorder,6.15921E+14,"Bipolar affective disorder, currently manic, in partial or unspecified remission"
5048,BipolarDisorder,6.15931E+14,"Bipolar affective disorder, currently manic, NOS"
5048,BipolarDisorder,6.15941E+14,"Bipolar affective disorder, currently depressed, unspecified"
5048,BipolarDisorder,6.15951E+14,"Bipolar affective disorder, currently depressed, in partial or unspecified remission"
5048,BipolarDisorder,6.33731E+14,"Bipolar affective disorder, currently manic, unspecified"
5048,BipolarDisorder,7.60721E+14,"Mixed bipolar affective disorder, in partial remission"
5048,BipolarDisorder,7.64591E+14,"Mixed bipolar affective disorder, severe"
5048,BipolarDisorder,7.90711E+14,Bipolar I disorder
5048,BipolarDisorder,8.08681E+14,Bipolar I disorder
5048,BipolarDisorder,8.08691E+14,Bipolar II disorder
5048,BipolarDisorder,1975931000006113,"Bipolar affect disorder cur epi mild or moderate depressn, without somatic syndrome"
5048,BipolarDisorder,1975941000006115,"Bipolar affect disorder cur epi mild or moderate depressn, with somatic syndrome"
5048,BipolarDisorder,16238741000119105,Bipolar disorder caused by drug
5051,SubstanceMisuse,5602001,Opioid abuse
5051,SubstanceMisuse,6525002,Dependent drug abuse
5051,SubstanceMisuse,7071007,PCP abuse
5051,SubstanceMisuse,9769006,Drug habituation
5051,SubstanceMisuse,15167005,Alcohol abuse
5051,SubstanceMisuse,26416006,Drug abuse
5051,SubstanceMisuse,37344009,Cannabis abuse
5051,SubstanceMisuse,49540005,Non dependent drug abuse
5051,SubstanceMisuse,64386003,Sedative abuse
5051,SubstanceMisuse,66214007,Substance misuse
5051,SubstanceMisuse,70340006,Inhalant abuse
5051,SubstanceMisuse,70545002,Narcotic drug user
5051,SubstanceMisuse,74851005,Hallucinogen abuse
5051,SubstanceMisuse,78267003,Cocaine abuse
5051,SubstanceMisuse,84758004,Amphetamine abuse
5051,SubstanceMisuse,91388009,Psychoactive substance abuse
5051,SubstanceMisuse,105546006,Occasional drug abuser
5051,SubstanceMisuse,105549004,Abuses volatile solvents
5051,SubstanceMisuse,110281001,Chronic drug abuse
5051,SubstanceMisuse,191882002,"Nondependent alcohol abuse, continuous"
5051,SubstanceMisuse,191883007,"Nondependent alcohol abuse, episodic"
5051,SubstanceMisuse,191884001,Nondependent alcohol abuse in remission
5051,SubstanceMisuse,191891003,Nondependent cannabis abuse
5051,SubstanceMisuse,191893000,"Nondependent cannabis abuse, continuous"
5051,SubstanceMisuse,191894006,"Nondependent cannabis abuse, episodic"
5051,SubstanceMisuse,191895007,Nondependent cannabis abuse in remission
5051,SubstanceMisuse,191899001,"Nondependent hallucinogen abuse, continuous"
5051,SubstanceMisuse,191900006,"Nondependent hallucinogen abuse, episodic"
5051,SubstanceMisuse,191901005,Nondependent hallucinogen abuse in remission
5051,SubstanceMisuse,191905001,"Nondependent hypnotic or anxiolytic abuse, continuous"
5051,SubstanceMisuse,191906000,"Nondependent hypnotic or anxiolytic abuse, episodic"
5051,SubstanceMisuse,191907009,Nondependent hypnotic or anxiolytic abuse in remission
5051,SubstanceMisuse,191909007,Nondependent opioid abuse
5051,SubstanceMisuse,191912005,"Nondependent opioid abuse, continuous"
5051,SubstanceMisuse,191913000,"Nondependent opioid abuse, episodic"
5051,SubstanceMisuse,191914006,Nondependent opioid abuse in remission
5051,SubstanceMisuse,191916008,Nondependent cocaine abuse
5051,SubstanceMisuse,191918009,"Nondependent cocaine abuse, continuous"
5051,SubstanceMisuse,191919001,"Nondependent cocaine abuse, episodic"
5051,SubstanceMisuse,191920007,Nondependent cocaine abuse in remission
5051,SubstanceMisuse,191924003,"Nondependent amphetamine or psychostimulant abuse, continuous"
5051,SubstanceMisuse,191925002,"Nondependent amphetamine or psychostimulant abuse, episodic"
5051,SubstanceMisuse,191926001,Nondependent amphetamine or psychostimulant abuse in remission
5051,SubstanceMisuse,191928000,Abuse of antidepressant drug
5051,SubstanceMisuse,191930003,"Nondependent antidepressant type drug abuse, continuous"
5051,SubstanceMisuse,191931004,"Nondependent antidepressant type drug abuse, episodic"
5051,SubstanceMisuse,191932006,Nondependent antidepressant type drug abuse in remission
5051,SubstanceMisuse,191934007,Nondependent mixed drug abuse
5051,SubstanceMisuse,191936009,"Nondependent mixed drug abuse, continuous"
5051,SubstanceMisuse,191937000,"Nondependent mixed drug abuse, episodic"
5051,SubstanceMisuse,191938005,Nondependent mixed drug abuse in remission
5051,SubstanceMisuse,192287003,[X]Mental and behavioural disorders due to use of tobacco: harmful use
5051,SubstanceMisuse,226034001,Injecting drug user
5051,SubstanceMisuse,228371004,Long-term drug misuser
5051,SubstanceMisuse,228372006,Poly-drug misuser
5051,SubstanceMisuse,228373001,Drug addict
5051,SubstanceMisuse,228374007,Notified addict
5051,SubstanceMisuse,228375008,Misuses drugs orally
5051,SubstanceMisuse,228376009,Inhales drugs
5051,SubstanceMisuse,228377000,Smokes drugs
5051,SubstanceMisuse,228378005,Smokes drugs in cigarette form
5051,SubstanceMisuse,228379002,Smokes drugs through a pipe
5051,SubstanceMisuse,228380004,Chases the dragon
5051,SubstanceMisuse,228381000,Sniffs drugs
5051,SubstanceMisuse,228382007,Misuses drugs vaginally
5051,SubstanceMisuse,228383002,Misuses drugs rectally
5051,SubstanceMisuse,228384008,Misuses drugs sublingually
5051,SubstanceMisuse,228386005,Injects drugs subcutaneously
5051,SubstanceMisuse,228387001,Injects drugs intramuscularly
5051,SubstanceMisuse,228388006,Intravenous drug user
5051,SubstanceMisuse,228389003,Groin injector
5051,SubstanceMisuse,231458000,Abuse of steroids
5051,SubstanceMisuse,231459008,Abuse of nonpsychotropic analgesic drugs
5051,SubstanceMisuse,231461004,Hypnotic or anxiolytic abuse
5051,SubstanceMisuse,231462006,Barbiturate abuse
5051,SubstanceMisuse,248119008,Abuse of drugs to lose weight
5051,SubstanceMisuse,268645007,Nondependent alcohol abuse
5051,SubstanceMisuse,268646008,Nondependent hallucinogen abuse
5051,SubstanceMisuse,268647004,Nondependent hypnotic or anxiolytic abuse
5051,SubstanceMisuse,268648009,Nondependent amphetamine or other psychostimulant abuse
5051,SubstanceMisuse,280982009,Abuse of laxatives
5051,SubstanceMisuse,280983004,Abuse of vitamins
5051,SubstanceMisuse,280984005,Abuse of herbal medicine
5051,SubstanceMisuse,280985006,Abuse of diuretics
5051,SubstanceMisuse,280986007,Abuse of antacids
5051,SubstanceMisuse,284591009,Persistent alcohol abuse
5051,SubstanceMisuse,304605000,Methanol abuse
5051,SubstanceMisuse,307052004,Illicit drug use
5051,SubstanceMisuse,315747008,[V]Personal history of alcoholism
5051,SubstanceMisuse,315748003,[V]Personal history of psychoactive substance abuse
5051,SubstanceMisuse,361049005,Habitual drug user
5051,SubstanceMisuse,361055000,Misuses drugs
5051,SubstanceMisuse,371422002,History of substance abuse
5051,SubstanceMisuse,371435006,History of drug abuse
5051,SubstanceMisuse,413188004,[V]Personal history of drug abuse by injection
5051,SubstanceMisuse,414874007,Nondependent amphetamine or psychostimulant abuse in remission
5051,SubstanceMisuse,425533007,Episodic drug abuse
5051,SubstanceMisuse,425885002,Continuous phencyclidine abuse
5051,SubstanceMisuse,426095000,Continuous inhalant abuse
5051,SubstanceMisuse,426590003,"Drug abuse, continuous"
5051,SubstanceMisuse,427205009,"Amphetamine abuse, continuous"
5051,SubstanceMisuse,427229002,Episodic inhalant abuse
5051,SubstanceMisuse,428406005,Benzodiazepine misuse
5051,SubstanceMisuse,428493006,Crack cocaine misuse
5051,SubstanceMisuse,428495004,Solvent misuse
5051,SubstanceMisuse,428623008,Barbiturate misuse
5051,SubstanceMisuse,428659002,Amphetamine misuse
5051,SubstanceMisuse,428819003,Opiate misuse
5051,SubstanceMisuse,428823006,Cannabis misuse
5051,SubstanceMisuse,429179002,Antidepressant misuse
5051,SubstanceMisuse,429512006,Methadone misuse
5051,SubstanceMisuse,429692000,"Amphetamine abuse, episodic"
5051,SubstanceMisuse,429782000,Cocaine misuse
5051,SubstanceMisuse,441527004,Stimulant abuse
5051,SubstanceMisuse,445273005,Polysubstance abuse
5051,SubstanceMisuse,699124006,Admission to substance misuse detoxification centre
5051,SubstanceMisuse,699449003,Methamphetamine abuse
5051,SubstanceMisuse,702771005,Illicit drug use unknown
5051,SubstanceMisuse,703885002,Misuse of analgesic
5051,SubstanceMisuse,705132005,Admitted to substance misuse detoxification centre
5051,SubstanceMisuse,713775002,Novel psychoactive substance misuse
5051,SubstanceMisuse,715200006,History of novel psychoactive substance misuse
5051,SubstanceMisuse,724694006,Harmful pattern of use of caffeine
5051,SubstanceMisuse,724697004,Harmful pattern of use of nicotine
5051,SubstanceMisuse,724703003,Harmful pattern of use of substituted amphetamine
5051,SubstanceMisuse,724712001,Harmful use of dissociative drug
5051,SubstanceMisuse,724713006,Harmful use of ketamine
5051,SubstanceMisuse,737336003,Synthetic cannabinoid abuse
5051,SubstanceMisuse,741063003,Illicit drug injection in last 12 months
5051,SubstanceMisuse,762504005,Abuse of synthetic cathinone
5051,SubstanceMisuse,772999000,Harmful use of hypnotic
5051,SubstanceMisuse,773000004,Harmful use of anxiolytic
5051,SubstanceMisuse,785277001,Harmful pattern of use of amfetamine and amfetamine derivative
5051,SubstanceMisuse,890112007,Nondependent abuse of tobacco
5051,SubstanceMisuse,1.471E+12,Drug abuse in remission
5051,SubstanceMisuse,2.7051E+13,Chronic abuse of laxatives
5051,SubstanceMisuse,1.22931E+14,[V]Personal history of drug abuse by injection
5051,SubstanceMisuse,1.25851E+14,Continuous sedative abuse
5051,SubstanceMisuse,1.45101E+14,Intravenous cocaine abuse
5051,SubstanceMisuse,1.45121E+14,Intravenous nondependent opioid abuse
5051,SubstanceMisuse,1.45841E+14,Episodic phencyclidine abuse
5051,SubstanceMisuse,1.64371E+14,Injects drugs intramuscularly
5051,SubstanceMisuse,1.64381E+14,Sniffs drugs
5051,SubstanceMisuse,1.64971E+14,Sniffs drugs
5051,SubstanceMisuse,1.71661E+14,Injects drugs intramuscularly
5051,SubstanceMisuse,1.85801E+14,Injects drugs subcutaneously
5051,SubstanceMisuse,1.85811E+14,Smokes drugs
5051,SubstanceMisuse,1.85821E+14,Misuses drugs orally
5051,SubstanceMisuse,1.89241E+14,Injects drugs subcutaneously
5051,SubstanceMisuse,1.89251E+14,Smokes drugs
5051,SubstanceMisuse,1.89261E+14,Misuses drugs orally
5051,SubstanceMisuse,1.97541E+14,Occasional drug user
5051,SubstanceMisuse,2.02561E+14,On substance misuse programme
5051,SubstanceMisuse,2.02961E+14,Ecstasy misuse
5051,SubstanceMisuse,2.02991E+14,Heroin misuse
5051,SubstanceMisuse,2.04641E+14,Episodic nondependent crack cocaine abuse
5051,SubstanceMisuse,2.48601E+14,Neck injector
5051,SubstanceMisuse,2.76981E+14,History of opiate misuse
5051,SubstanceMisuse,2.76991E+14,History of anti-depressant misuse
5051,SubstanceMisuse,2.77001E+14,History of major tranquilliser misuse
5051,SubstanceMisuse,2.77011E+14,History of barbiturate misuse
5051,SubstanceMisuse,2.77021E+14,History of solvent misuse
5051,SubstanceMisuse,2.77031E+14,History of cannabis misuse
5051,SubstanceMisuse,2.77041E+14,History of hallucinogen misuse
5051,SubstanceMisuse,2.77051E+14,History of crack cocaine misuse
5051,SubstanceMisuse,2.77061E+14,History of cocaine misuse
5051,SubstanceMisuse,2.77071E+14,History of amphetamine misuse
5051,SubstanceMisuse,2.77081E+14,History of benzodiazepine misuse
5051,SubstanceMisuse,2.77091E+14,History of methadone misuse
5051,SubstanceMisuse,2.77101E+14,History of daily benzodiazepine misuse
5051,SubstanceMisuse,2.77111E+14,H/O benzodiazepines misuse - daily
5051,SubstanceMisuse,2.77121E+14,H/O benzodiazepines misuse - daily
5051,SubstanceMisuse,2.77131E+14,History of weekly benzodiazepine misuse
5051,SubstanceMisuse,2.77141E+14,H/O benzodiazepines misuse - weekly
5051,SubstanceMisuse,2.77151E+14,H/O benzodiazepines misuse - weekly
5051,SubstanceMisuse,2.77161E+14,History of infrequent benzodiazepine misuse
5051,SubstanceMisuse,2.77171E+14,H/O benzodiazepines misuse - infrequent
